,idx
2070,264966
2071,123515
2072,146503
2073,203987
2074,74869
2075,183229
2076,175437
2077,72731
2078,209829
2079,225749
2080,126342
2081,65440
2082,163783
2083,129246
2084,232994
2085,58297
2086,35080
2087,265420
2088,60007
2089,79633
2090,48089
2091,15001
2092,98574
2093,262608
2094,222667
2095,74020
2096,213900
2097,91088
2098,151291
2099,191233
2100,144582
2101,92308
2102,12436
2103,216134
2104,110319
2105,4655
2106,115462
2107,251722
2108,207775
2109,120257
2110,69851
2111,183011
2112,245473
2113,227021
2114,120605
2115,124967
2116,259172
2117,55789
2118,52065
2119,35723
2120,189324
2121,129303
2122,263677
2123,173770
2124,233971
2125,54224
2126,184383
2127,136534
2128,196910
2129,66092
2130,232234
2131,122250
2132,100532
2133,65225
2134,198908
2135,183075
2136,168117
2137,131264
2138,168815
2139,5433
2140,233208
2141,239503
2142,15855
2143,88886
2144,35477
2145,203366
2146,41685
2147,59698
2148,40486
2149,65792
2150,64267
2151,133998
2152,154211
2153,228379
2154,219574
2155,249535
2156,2947
2157,108963
2158,155190
2159,252753
2160,107750
2161,73830
2162,130224
2163,131952
2164,3760
2165,60169
2166,231963
2167,152099
2168,207714
2169,87130
2170,54059
2171,254293
2172,79472
2173,211687
2174,192859
2175,111533
2176,91933
2177,219267
2178,87447
2179,175369
2180,207335
2181,157138
2182,74908
2183,28847
2184,185
2185,154239
2186,175736
2187,123048
2188,193969
2189,62567
2190,191529
2191,234563
2192,28252
2193,155625
2194,170808
2195,205215
2196,173718
2197,57036
2198,168824
2199,123105
2200,183014
2201,210611
2202,194318
2203,28242
2204,174352
2205,46065
2206,87996
2207,9214
2208,46726
2209,47097
2210,79048
2211,92449
2212,1127
2213,163353
2214,104804
2215,186638
2216,54840
2217,235872
2218,189465
2219,114117
2220,53223
2221,136016
2222,77310
2223,124041
2224,9667
2225,140288
2226,146450
2227,137923
2228,157109
2229,70517
2230,218705
2231,46491
2232,47310
2233,52484
2234,266994
2235,192094
2236,233253
2237,215324
2238,106249
2239,192449
2240,229181
2241,256366
2242,142966
2243,165619
2244,53679
2245,135136
2246,183005
2247,39076
2248,201144
2249,112084
2250,54030
2251,246781
2252,108544
2253,212955
2254,244297
2255,181130
2256,254622
2257,45501
2258,268873
2259,199116
2260,264850
2261,198941
2262,104854
2263,30768
2264,172133
2265,8976
2266,185884
2267,159351
2268,245642
2269,35804
2270,266076
2271,106986
2272,224860
2273,264238
2274,222105
2275,257150
2276,149856
2277,242076
2278,198297
2279,224853
2280,46724
2281,15004
2282,257837
2283,201171
2284,128624
2285,254932
2286,188518
2287,2119
2288,145279
2289,249959
2290,188114
2291,201258
2292,118393
2293,155196
2294,235168
2295,53911
2296,262606
2297,262102
2298,11239
2299,263255
2300,131213
2301,182950
2302,62005
2303,170281
2304,18705
2305,222977
2306,86999
2307,92221
2308,137236
2309,75386
2310,142129
2311,20048
2312,200227
2313,128897
2314,123834
2315,128344
2316,185197
2317,33265
2318,99099
2319,236571
2320,174894
2321,216840
2322,106270
2323,130838
2324,26697
2325,67923
2326,202591
2327,49334
2328,235021
2329,128844
2330,120288
2331,95630
2332,103540
2333,171375
2334,135547
2335,52991
2336,268341
2337,207297
2338,151558
2339,48832
2340,239826
2341,262076
2342,234312
2343,160974
2344,124856
2345,240585
2346,254297
2347,94842
2348,241541
2349,14458
2350,141431
2351,98791
2352,122332
2353,177243
2354,128843
2355,147311
2356,248329
2357,259842
2358,264079
2359,131330
